"","telepules","ar_e_ft","terulet_m_2","szobak","epites_tipusa","futes","emelet","ing_allapota","lift","megye","egesz_szoba","felszobak_szama","regio"
"4002","Budapest XIII ker",70900,67,"2 + 1","tégla","gaz",1,"felújított","1","Budapest",2,1,"Budapest"
"4003","Miskolc",21730,61,"2 + 1","tégla","kozponti",1,"új építésű","1","Borsod-Abaúj-Zemplén",2,1,"Eszak_Magyarorszag"
"4004","Miskolc",22242.5,62,"2 + 1","tégla","kozponti",1,"új építésű","1","Borsod-Abaúj-Zemplén",2,1,"Eszak_Magyarorszag"
"4005","Budapest XIII ker",70900,67,"2 + 1","tégla","gaz",1,"felújított","1","Budapest",2,1,"Budapest"
"4006","Budapest XIII ker",49900,59,"2 + 1","tégla","gaz",1,"újszerű","1","Budapest",2,1,"Budapest"
"4007","Fót",39800,69,"2 + 1","tégla","kozponti",1,"újszerű","0","Pest",2,1,"Pest"
"4008","Budapest VI ker",57500,78,"2 + 1","tégla","gaz",1,"jó állapotú","0","Budapest",2,1,"Budapest"
"4009","Pécs",28900,57,"2 + 1","tégla","gaz",1,"felújított","0","Baranya",2,1,"Del_Dunantul"
"4010","Budapest XIII ker",64000,75,"2 + 1","tégla","kozponti",1,"újszerű","1","Budapest",2,1,"Budapest"
"4011","Budapest VII ker",71800,83,"2 + 1","tégla","gaz",1,"jó állapotú","0","Budapest",2,1,"Budapest"
"4012","Budapest VI ker",74700,83,"2 + 1","tégla","kozponti",1,"felújítandó","1","Budapest",2,1,"Budapest"
"4013","Budapest XIV ker",44900,58,"2 + 1","tégla","kozponti",1,"felújított","0","Budapest",2,1,"Budapest"
"4014","Budapest XI ker",69900,57,"2 + 1","tégla","egyeb",1,"új építésű","0","Budapest",2,1,"Budapest"
"4015","Budapest XI ker",75000,57,"2 + 1","tégla","egyeb",1,"új építésű","0","Budapest",2,1,"Budapest"
"4016","Budapest XX ker",49245,66,"2 + 1","tégla","kozponti",1,"új építésű","1","Budapest",2,1,"Budapest"
"4017","Budapest XX ker",53700,72,"2 + 1","tégla","kozponti",1,"új építésű","1","Budapest",2,1,"Budapest"
"4018","Budapest XX ker",49245,66,"2 + 1","tégla","kozponti",1,"új építésű","1","Budapest",2,1,"Budapest"
"4019","Budapest XX ker",53700,72,"2 + 1","tégla","kozponti",1,"új építésű","1","Budapest",2,1,"Budapest"
"4020","Budapest XI ker",63900,70,"2 + 1","tégla","kozponti",1,"újszerű","1","Budapest",2,1,"Budapest"
"4021","Budapest XII ker",64890,67,"2 + 1","tégla","gaz",1,"jó állapotú","0","Budapest",2,1,"Budapest"
"4022","Budapest XIII ker",64000,75,"2 + 1","tégla","kozponti",1,"újszerű","1","Budapest",2,1,"Budapest"
"4023","Balatonfüred",35900,55,"2 + 1","tégla","gaz",1,"felújított","0","Veszprém",2,1,"Kozep_Dunantul"
"4024","Budapest XI ker",74900,70,"2 + 1","tégla","gaz",1,"újszerű","0","Budapest",2,1,"Budapest"
"4025","Budapest VI ker",110000,100,"2 + 1","tégla","villany",1,"felújított","1","Budapest",2,1,"Budapest"
"4026","Budapest VI ker",110000,100,"2 + 1","tégla","villany",1,"felújított","1","Budapest",2,1,"Budapest"
"4027","Budapest VIII ker",54800,73,"2 + 1","tégla","gaz",1,"felújítandó","1","Budapest",2,1,"Budapest"
"4028","Budapest VI ker",74900,52,"2 + 1","tégla","gaz",1,"felújított","1","Budapest",2,1,"Budapest"
"4029","Budapest XX ker",49200,70,"2 + 1","tégla","gaz",1,"jó állapotú","0","Budapest",2,1,"Budapest"
"4030","Budapest XIII ker",52594.5,66,"2 + 1","tégla","gaz",1,"új építésű","1","Budapest",2,1,"Budapest"
"4031","Budapest VIII ker",54800,73,"2 + 1","tégla","gaz",1,"felújítandó","1","Budapest",2,1,"Budapest"
"4032","Budapest V ker",95000,91,"2 + 1","tégla","gaz",1,"felújított","0","Budapest",2,1,"Budapest"
"4033","Budapest V ker",119000,82,"2 + 1","tégla","gaz",1,"felújított","0","Budapest",2,1,"Budapest"
"4034","Budapest VIII ker",54800,73,"2 + 1","tégla","gaz",1,"felújítandó","1","Budapest",2,1,"Budapest"
"4035","Budapest V ker",68900,86,"2 + 1","tégla","gaz",1,"felújítandó","1","Budapest",2,1,"Budapest"
"4036","Budaörs",44000,58,"2 + 1","tégla","gaz",1,"felújított","0","Pest",2,1,"Pest"
"4037","Budapest VII ker",74900,76,"2 + 1","tégla","gaz",1,"felújított","0","Budapest",2,1,"Budapest"
"4038","Budapest IX ker",44900,76,"2 + 1","tégla","gaz",1,"felújítandó","1","Budapest",2,1,"Budapest"
"4039","Pécs",31000,66,"2 + 1","tégla","kozponti",1,"építés alatt","0","Baranya",2,1,"Del_Dunantul"
"4040","Budapest VII ker",59400,100,"2 + 1","tégla","gaz",1,"jó állapotú","1","Budapest",2,1,"Budapest"
"4041","Budapest XIII ker",52594.5,66,"2 + 1","tégla","gaz",1,"új építésű","1","Budapest",2,1,"Budapest"
"4042","Budapest XVII ker",34900,59,"2 + 1","tégla","villany",1,"jó állapotú","0","Budapest",2,1,"Budapest"
"4043","Budapest V ker",92000,101,"2 + 1","tégla","gaz",1,"jó állapotú","0","Budapest",2,1,"Budapest"
"4044","Budapest VIII ker",49990,61,"2 + 1","tégla","gaz",1,"újszerű","0","Budapest",2,1,"Budapest"
"4045","Székesfehérvár",49500,71,"2 + 1","tégla","egyeb",1,"új építésű","1","Fejér",2,1,"Kozep_Dunantul"
"4046","Budapest V ker",99000,77,"2 + 1","tégla","gaz",1,"újszerű","0","Budapest",2,1,"Budapest"
"4047","Budapest XIII ker",57400,67,"2 + 1","tégla","kozponti",1,"új építésű","1","Budapest",2,1,"Budapest"
"4048","Budapest X ker",47052.5,72,"2 + 1","tégla","kozponti",1,"új építésű","0","Budapest",2,1,"Budapest"
"4049","Miskolc",37500,83,"2 + 1","tégla","egyeb",1,"új építésű","1","Borsod-Abaúj-Zemplén",2,1,"Eszak_Magyarorszag"
"4050","Miskolc",37500,83,"2 + 1","tégla","egyeb",1,"új építésű","1","Borsod-Abaúj-Zemplén",2,1,"Eszak_Magyarorszag"
"4051","Miskolc",37500,83,"2 + 1","tégla","egyeb",1,"új építésű","1","Borsod-Abaúj-Zemplén",2,1,"Eszak_Magyarorszag"
"4052","Szeged",48285,80,"2 + 1","tégla","egyeb",1,"építés alatt","1","Csongrád",2,1,"Del_Alfold"
"4053","Szeged",48784.5,82,"2 + 1","tégla","egyeb",1,"építés alatt","1","Csongrád",2,1,"Del_Alfold"
"4054","Budapest VII ker",89900,73,"2 + 1","tégla","gaz",1,"újszerű","1","Budapest",2,1,"Budapest"
"4055","Szeged",41403,70,"2 + 1","tégla","egyeb",1,"építés alatt","1","Csongrád",2,1,"Del_Alfold"
"4056","Szeged",45704.2,75,"2 + 1","tégla","egyeb",1,"építés alatt","1","Csongrád",2,1,"Del_Alfold"
"4057","Budapest XXII ker",61500,85,"2 + 1","egyéb","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4058","Budapest I ker",63800,72,"2 + 1","egyéb","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4059","Budapest VIII ker",49900,71,"2 + 1","tégla","villany",0,"újszerű","1","Budapest",2,1,"Budapest"
"4060","Budapest VII ker",62000,82,"2 + 1","tégla","gaz",0,"közepes állapotú","0","Budapest",2,1,"Budapest"
"4061","Budapest VII ker",69900,88,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4062","Budapest XXII ker",30500,64,"2 + 1","egyéb","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4063","Budapest XI ker",49900,50,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4064","Budapest XX ker",26000,66,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4065","Budapest VII ker",69900,88,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4066","Budapest VIII ker",37200,75,"2 + 1","tégla","gaz",0,"közepes állapotú","0","Budapest",2,1,"Budapest"
"4067","Budapest VII ker",69900,88,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4068","Budapest VII ker",34900,51,"2 + 1","tégla","gaz",0,"jó állapotú","1","Budapest",2,1,"Budapest"
"4069","Budapest VII ker",73900,90,"2 + 1","tégla","gaz",0,"jó állapotú","1","Budapest",2,1,"Budapest"
"4070","Budapest XIV ker",49900,100,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4071","Budapest XIII ker",34900,59,"2 + 1","tégla","gaz",0,"felújítandó","1","Budapest",2,1,"Budapest"
"4072","Budapest VII ker",58900,89,"2 + 1","tégla","gaz",0,"jó állapotú","1","Budapest",2,1,"Budapest"
"4073","Budapest VI ker",53900,75,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4074","Budapest XIV ker",59900,94,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4075","Albertirsa",27922.5,62,"2 + 1","tégla","kozponti",0,"új építésű","0","Pest",2,1,"Pest"
"4076","Molnaszecsod",1100,43,"2 + 1","tégla","egyeb",0,"felújítandó","0","Vas",2,1,"Nyugat_Dunantul"
"4077","Budapest VII ker",34900,51,"2 + 1","tégla","gaz",0,"jó állapotú","1","Budapest",2,1,"Budapest"
"4078","Budapest II ker",65000,69,"2 + 1","tégla","kozponti",0,"jó állapotú","1","Budapest",2,1,"Budapest"
"4079","Budapest III ker",57990,70,"2 + 1","tégla","gaz",0,"újszerű","0","Budapest",2,1,"Budapest"
"4080","Dunakeszi",30900,71,"2 + 1","panel","tavfutes",0,"jó állapotú","1","Pest",2,1,"Pest"
"4081","Budapest VII ker",85000,72,"2 + 1","tégla","gaz",0,"felújított","0","Budapest",2,1,"Budapest"
"4082","Budapest I ker",59000,94,"2 + 1","tégla","gaz",0,"felújított","1","Budapest",2,1,"Budapest"
"4083","Budapest XV ker",39800,58,"2 + 1","tégla","gaz",0,"felújított","0","Budapest",2,1,"Budapest"
"4084","Szeged",58500,78,"2 + 1","tégla","gaz",0,"felújított","0","Csongrád",2,1,"Del_Alfold"
"4085","Budapest XIV ker",46700,55,"2 + 1","tégla","gaz",0,"jó állapotú","1","Budapest",2,1,"Budapest"
"4086","Budapest XIV ker",46700,55,"2 + 1","tégla","gaz",0,"jó állapotú","1","Budapest",2,1,"Budapest"
"4087","Kecskemét",22900,57,"2 + 1","tégla","gaz",0,"felújított","0","Bács-Kiskun",2,1,"Del_Alfold"
"4088","Budapest I ker",59000,94,"2 + 1","tégla","gaz",0,"jó állapotú","1","Budapest",2,1,"Budapest"
"4089","Budapest VIII ker",47500,67,"2 + 1","tégla","gaz",0,"felújítandó","1","Budapest",2,1,"Budapest"
"4090","Budaörs",47900,71,"2 + 1","panel","tavfutes",0,"jó állapotú","0","Pest",2,1,"Pest"
"4091","Budapest VI ker",47500,49,"2 + 1","tégla","gaz",0,"újszerű","0","Budapest",2,1,"Budapest"
"4092","Budapest V ker",69900,55,"2 + 1","tégla","gaz",0,"jó állapotú","1","Budapest",2,1,"Budapest"
"4093","Budapest II ker",67000,70,"2 + 1","egyéb","kozponti",0,"felújított","1","Budapest",2,1,"Budapest"
"4094","Budapest XIX ker",29900,68,"2 + 1","panel","kozponti",0,"felújítandó","0","Budapest",2,1,"Budapest"
"4095","Budapest XIV ker",80900,77,"2 + 1","egyéb","gaz",0,"felújított","0","Budapest",2,1,"Budapest"
"4096","Budapest VI ker",41900,47,"2 + 1","tégla","gaz",0,"felújított","0","Budapest",2,1,"Budapest"
"4097","Veszprém",29900,61,"2 + 1","tégla","gaz",0,"közepes állapotú","0","Veszprém",2,1,"Kozep_Dunantul"
"4098","Budapest XVIII ker",29900,67,"2 + 1","egyéb","kozponti",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4099","Szolnok",18900,70,"2 + 1","tégla","gaz",0,"közepes állapotú","0","Jász-Budapestgykun-Szolnok",2,1,"Eszak_Alfold"
"4100","Budapest IX ker",51900,52,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4101","Vác",44900,143,"2 + 1","tégla","egyeb",0,"jó állapotú","0","Pest",2,1,"Pest"
"4102","Sopron",31900,78,"2 + 1","tégla","gaz",0,"jó állapotú","0","Gyor-Moson-Sopron",2,1,"Nyugat_Dunantul"
"4103","Veszprém",22890,48,"2 + 1","tégla","gaz",0,"közepes állapotú","0","Veszprém",2,1,"Kozep_Dunantul"
"4104","Gyömro",35600,75,"2 + 1","tégla","villany",0,"új építésű","0","Pest",2,1,"Pest"
"4105","Gyömro",35600,75,"2 + 1","tégla","villany",0,"új építésű","0","Pest",2,1,"Pest"
"4106","Gyömro",36600,75,"2 + 1","tégla","villany",0,"új építésű","0","Pest",2,1,"Pest"
"4107","Budapest XIX ker",55000,95,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4108","Gyömro",35600,75,"2 + 1","tégla","villany",0,"új építésű","0","Pest",2,1,"Pest"
"4109","Gyömro",35600,75,"2 + 1","tégla","villany",0,"új építésű","0","Pest",2,1,"Pest"
"4110","Gyömro",36600,75,"2 + 1","tégla","villany",0,"új építésű","0","Pest",2,1,"Pest"
"4111","Gyömro",36600,75,"2 + 1","tégla","villany",0,"új építésű","0","Pest",2,1,"Pest"
"4112","Gyömro",35600,75,"2 + 1","tégla","villany",0,"új építésű","0","Pest",2,1,"Pest"
"4113","Miskolc",20807.5,61,"2 + 1","tégla","kozponti",0,"új építésű","1","Borsod-Abaúj-Zemplén",2,1,"Eszak_Magyarorszag"
"4114","Miskolc",21217.5,62,"2 + 1","tégla","kozponti",0,"új építésű","1","Borsod-Abaúj-Zemplén",2,1,"Eszak_Magyarorszag"
"4115","Szigetszentmiklós",31490,61,"2 + 1","panel","tavfutes",0,"felújított","0","Pest",2,1,"Pest"
"4116","Miskolc",24395,72,"2 + 1","tégla","kozponti",0,"új építésű","1","Borsod-Abaúj-Zemplén",2,1,"Eszak_Magyarorszag"
"4117","Budapest VIII ker",36900,27,"2 + 1","tégla","gaz",0,"újszerű","0","Budapest",2,1,"Budapest"
"4118","Vác",37900,78,"2 + 1","tégla","villany",0,"felújított","0","Pest",2,1,"Pest"
"4119","Budapest VIII ker",49900,71,"2 + 1","tégla","villany",0,"újszerű","1","Budapest",2,1,"Budapest"
"4120","Budapest XI ker",54900,64,"2 + 1","tégla","gaz",0,"közepes állapotú","0","Budapest",2,1,"Budapest"
"4121","Budapest VI ker",43900,60,"2 + 1","tégla","gaz",0,"újszerű","0","Budapest",2,1,"Budapest"
"4122","Budapest XX ker",26000,66,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4123","Budapest III ker",86000,113,"2 + 1","tégla","gaz",0,"új építésű","0","Budapest",2,1,"Budapest"
"4124","Budapest III ker",84000,98,"2 + 1","tégla","gaz",0,"új építésű","0","Budapest",2,1,"Budapest"
"4125","Budapest VIII ker",49900,70,"2 + 1","tégla","villany",0,"közepes állapotú","0","Budapest",2,1,"Budapest"
"4126","Budapest XII ker",87400,84,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4127","Salgótarján",13800,60,"2 + 1","panel","tavfutes",0,"újszerű","0","Nógrád",2,1,"Eszak_Magyarorszag"
"4128","Budapest XX ker",44000,58,"2 + 1","tégla","kozponti",0,"jó állapotú","1","Budapest",2,1,"Budapest"
"4129","Kecskemét",30000,62,"2 + 1","panel","kozponti",0,"felújított","0","Bács-Kiskun",2,1,"Del_Alfold"
"4130","Budapest VIII ker",33900,65,"2 + 1","tégla","gaz",0,"jó állapotú","1","Budapest",2,1,"Budapest"
"4131","Budapest VIII ker",33900,65,"2 + 1","tégla","gaz",0,"jó állapotú","1","Budapest",2,1,"Budapest"
"4132","Budapest VI ker",60000,68,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4133","Veszprém",29600,74,"2 + 1","tégla","egyeb",0,"jó állapotú","0","Veszprém",2,1,"Kozep_Dunantul"
"4134","Budapest VII ker",49900,57,"2 + 1","tégla","gaz",0,"közepes állapotú","1","Budapest",2,1,"Budapest"
"4135","Budapest VII ker",49900,57,"2 + 1","tégla","gaz",0,"közepes állapotú","1","Budapest",2,1,"Budapest"
"4136","Budapest VII ker",39600,77,"2 + 1","tégla","gaz",0,"közepes állapotú","0","Budapest",2,1,"Budapest"
"4137","Budapest XIV ker",42800,81,"2 + 1","tégla","gaz",0,"felújított","0","Budapest",2,1,"Budapest"
"4138","Budapest III ker",48900,69,"2 + 1","tégla","gaz",0,"felújított","1","Budapest",2,1,"Budapest"
"4139","Budapest III ker",57500,69,"2 + 1","tégla","gaz",0,"felújított","1","Budapest",2,1,"Budapest"
"4140","Budapest III ker",48900,69,"2 + 1","tégla","gaz",0,"felújított","1","Budapest",2,1,"Budapest"
"4141","Budapest XIII ker",88000,96,"2 + 1","tégla","gaz",0,"felújítandó","1","Budapest",2,1,"Budapest"
"4142","Budapest VI ker",53900,75,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4143","Budapest VIII ker",37200,75,"2 + 1","tégla","gaz",0,"közepes állapotú","0","Budapest",2,1,"Budapest"
"4144","Budapest XI ker",79000,83,"2 + 1","tégla","egyeb",0,"építés alatt","0","Budapest",2,1,"Budapest"
"4145","Szigetszentmiklós",27490,60,"2 + 1","tégla","gaz",0,"jó állapotú","0","Pest",2,1,"Pest"
"4146","Sopron",40780,76,"2 + 1","tégla","egyeb",0,"építés alatt","0","Gyor-Moson-Sopron",2,1,"Nyugat_Dunantul"
"4147","Sopron",39800,68,"2 + 1","tégla","egyeb",0,"építés alatt","0","Gyor-Moson-Sopron",2,1,"Nyugat_Dunantul"
"4148","Budapest XIV ker",81900,138,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4149","Budapest VI ker",53900,75,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4150","Budapest VII ker",69900,88,"2 + 1","tégla","gaz",0,"jó állapotú","0","Budapest",2,1,"Budapest"
"4151","Budapest XIII ker",88000,96,"2 + 1","tégla","gaz",0,"felújítandó","1","Budapest",2,1,"Budapest"
"4152","Budapest V ker",69900,55,"2 + 1","tégla","gaz",0,"jó állapotú","1","Budapest",2,1,"Budapest"
"4153","Keszthely",19300,92,"2 + 1","tégla","gaz",0,"felújítandó","0","Zala",2,1,"Nyugat_Dunantul"
"4154","Csopak",72000,100,"2 + 1","tégla","villany",0,"új építésű","0","Veszprém",2,1,"Kozep_Dunantul"
"4155","Csopak",70000,102,"2 + 1","tégla","villany",0,"új építésű","0","Veszprém",2,1,"Kozep_Dunantul"
"4156","Miskolc",37500,77,"2 + 1","tégla","egyeb",0,"új építésű","1","Borsod-Abaúj-Zemplén",2,1,"Eszak_Magyarorszag"
"4157","Miskolc",37500,75,"2 + 1","tégla","egyeb",0,"építés alatt","1","Borsod-Abaúj-Zemplén",2,1,"Eszak_Magyarorszag"
"4158","Miskolc",39500,77,"2 + 1","tégla","egyeb",0,"új építésű","1","Borsod-Abaúj-Zemplén",2,1,"Eszak_Magyarorszag"
"4159","Miskolc",37500,77,"2 + 1","tégla","egyeb",0,"építés alatt","1","Borsod-Abaúj-Zemplén",2,1,"Eszak_Magyarorszag"
"4160","Miskolc",39500,76,"2 + 1","tégla","egyeb",0,"új építésű","1","Borsod-Abaúj-Zemplén",2,1,"Eszak_Magyarorszag"
"4161","Budapest I ker",147000,95,"2 + 1","tégla","villany",-1,"felújított","0","Budapest",2,1,"Budapest"
"4162","Budapest XIII ker",27300,53,"2 + 1","tégla","villany",-1,"felújított","0","Budapest",2,1,"Budapest"
"4163","Budapest XI ker",119400,89,"2 + 2","tégla","tavfutes",9,"újszerű","1","Budapest",2,2,"Budapest"
"4164","Budapest XI ker",117600,86,"2 + 2","tégla","tavfutes",9,"újszerű","1","Budapest",2,2,"Budapest"
"4165","Budapest VIII ker",55000,92,"2 + 2","tégla","kozponti",9,"újszerű","1","Budapest",2,2,"Budapest"
"4166","Budapest XI ker",43990,70,"2 + 2","panel","kozponti",8,"jó állapotú","1","Budapest",2,2,"Budapest"
"4167","Budapest XI ker",131300,124,"2 + 2","tégla","tavfutes",7,"újszerű","1","Budapest",2,2,"Budapest"
"4168","Budapest XI ker",85200,97,"2 + 2","tégla","tavfutes",7,"újszerű","1","Budapest",2,2,"Budapest"
"4169","Budapest XI ker",43900,70,"2 + 2","panel","tavfutes",7,"jó állapotú","1","Budapest",2,2,"Budapest"
"4170","Budapest XI ker",43900,70,"2 + 2","panel","kozponti",7,"jó állapotú","1","Budapest",2,2,"Budapest"
"4171","Budapest XI ker",43900,70,"2 + 2","panel","kozponti",7,"jó állapotú","1","Budapest",2,2,"Budapest"
"4172","Budapest XI ker",43900,70,"2 + 2","panel","kozponti",7,"jó állapotú","1","Budapest",2,2,"Budapest"
"4173","Budapest XI ker",91300,110,"2 + 2","tégla","tavfutes",6,"újszerű","1","Budapest",2,2,"Budapest"
"4174","Budapest I ker",79900,69,"2 + 2","tégla","kozponti",6,"felújított","1","Budapest",2,2,"Budapest"
"4175","Budapest XV ker",35000,68,"2 + 2","panel","kozponti",6,"újszerű","1","Budapest",2,2,"Budapest"
"4176","Budapest XI ker",79900,112,"2 + 2","tégla","gaz",6,"közepes állapotú","1","Budapest",2,2,"Budapest"
"4177","Budapest VIII ker",59000,75,"2 + 2","tégla","kozponti",6,"új építésű","1","Budapest",2,2,"Budapest"
"4178","Budapest VIII ker",59000,75,"2 + 2","tégla","kozponti",6,"építés alatt","1","Budapest",2,2,"Budapest"
"4179","Budapest IX ker",82900,130,"2 + 2","egyéb","kozponti",6,"új építésű","1","Budapest",2,2,"Budapest"
"4180","Budapest IX ker",129000,123,"2 + 2","tégla","kozponti",6,"újszerű","1","Budapest",2,2,"Budapest"
"4181","Budapest XIII ker",92471.4,94,"2 + 2","tégla","kozponti",5,"új építésű","1","Budapest",2,2,"Budapest"
"4182","Budapest XIII ker",75200,72,"2 + 2","tégla","kozponti",5,"új építésű","1","Budapest",2,2,"Budapest"
"4183","Budapest XX ker",30000,70,"2 + 2","panel","kozponti",5,"jó állapotú","1","Budapest",2,2,"Budapest"
"4184","Budapest XIII ker",74842.3,95,"2 + 2","tégla","kozponti",5,"új építésű","1","Budapest",2,2,"Budapest"
"4185","Budapest XIII ker",65000,73,"2 + 2","tégla","kozponti",5,"új építésű","1","Budapest",2,2,"Budapest"
"4186","Budapest XIII ker",74842.3,95,"2 + 2","tégla","kozponti",5,"új építésű","1","Budapest",2,2,"Budapest"
"4187","Budapest XIII ker",92471.4,94,"2 + 2","tégla","kozponti",5,"új építésű","1","Budapest",2,2,"Budapest"
"4188","Budapest XIII ker",95500,91,"2 + 2","tégla","kozponti",4,"újszerű","1","Budapest",2,2,"Budapest"
"4189","Budapest XI ker",84300,88,"2 + 2","tégla","tavfutes",4,"újszerű","1","Budapest",2,2,"Budapest"
"4190","Budapest XI ker",87000,110,"2 + 2","tégla","tavfutes",4,"újszerű","1","Budapest",2,2,"Budapest"
"4191","Budapest XIII ker",95500,91,"2 + 2","tégla","kozponti",4,"újszerű","1","Budapest",2,2,"Budapest"
